Precinct 127 ,"",Precinct 128,"",""
SG - CHAIRMAN OF THE COUNCIL ,"",(Final) Registration & Turnout ,"","1,723"
"Write In, if any ","",6 100.00% Election Day Turnout ,441 ,25.59%
Total... ,"",6 100.00% Absentee Turnout ,15 ,0.87%
"","",Provisional Turnout ,14 ,0.81%
SG - AT-LARGE MEMBER OF THE COUNCIL ,"",(Final),"",""
Ann C. Wilcox ,"",8 Total... 66.67%,470 ,27.28%
"Write In, if any ","",4 33.33% Democratic Registration & Turnout ,"","1,521"
Total... ,"",12 100.00% Election Day Turnout ,424 ,27.88%
"","",Absentee Turnout ,14 ,0.92%
SG - WARD SIX MEMBER OF THE COUNCIL ,"",(Final) Provisional Turnout ,12 ,0.79%
"Write In, if any ","",7 100.00%,"",""
"","",Total... ,450 ,29.59%
Total... ,"",7 100.00%,"",""
"","",Republican Registration & Turnout ,"",172
SG - UNITED STATES SENATOR ,"",(Final) Election Day Turnout ,15 ,8.72%
Joyce Robinson-Paul ,"",10 90.91% Absentee Turnout ,1 ,0.58%
"Write In, if any ","",1 9.09% Provisional Turnout ,2 ,1.16%
Total... ,"",11 100.00% Total... ,18 ,10.47%
SG - UNITED STATES REPRESENTATIVE ,"",(Final) DC Statehood Green Party Registration & Turnout ,"",30
Keith R. Ware ,"",10 90.91% Election Day Turnout ,2 ,6.67%
"Write In, if any ","",1 9.09% Absentee Turnout ,0 ,0.00%
Total... ,"",11 100.00% Provisional Turnout ,0 ,0.00%
"","",Total... ,2 ,6.67%
"","",DEM - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ,"",(Final)
"","",Andy Miscuk ,27 ,6.18%
"","",Eleanor Holmes Norton ,405 ,92.68%
"","","Write In, if any ",5 ,1.14%
"","",Total... ,437 ,100.00%
"","",DEM - MAYOR OF THE DISTRICT OF COLUMBIA ,"",(Final)
"","",Vincent Orange ,9 ,2.01%
"","",Adrian Fenty ,210 ,46.88%
"","",Michael A. Brown ,3 ,0.67%
"","",Linda Cropp ,173 ,38.62%
"","",Artee (RT) Milligan ,0 ,0.00%
"","",Marie Johns ,52 ,11.61%
"","",Nestor Djonkam ,0 ,0.00%
"","","Write In, if any ",1 ,0.22%
"","",Total... ,448 ,100.00%
"","",DEM - CHAIRMAN OF THE COUNCIL ,"",(Final)
"","",Vincent C. Gray ,268 ,61.19%
"","",Kathy Patterson ,167 ,38.13%
"","","Write In, if any ",3 ,0.68%
"","",Total... ,438 ,100.00%
"","",DEM - AT-LARGE MEMBER OF THE COUNCIL ,"",(Final)
"","",Phil Mendelson ,287 ,66.44%
"","",A. Scott Bolden ,144 ,33.33%
"","","Write In, if any ",1 ,0.23%
"","",Total... ,432 ,100.00%
"","",DEM - WARD SIX MEMBER OF THE COUNCIL ,"",(Final)
"","",Leo Pinson ,37 ,8.77%
"","","Curtis L. Etherly, Jr. ",121 ,28.67%
"","",Tommy Wells ,261 ,61.85%
"",Primary Election,"",""
"","September 12, 2006","",""
"",Precinct Report,"",""
"",District Of Columbia,"",""
"",Certified Election Night Results ,"",""
Precinct 128 ,Precinct 128,"",""
DEM - WARD SIX MEMBER OF THE COUNCIL ,(Final) SG - CHAIRMAN OF THE COUNCIL ,"",(Final)
"Write In, if any ","3 0.71% Write In, if any ",1 ,100.00%
Total... ,422 100.00% Total... ,1 ,100.00%
DEM - UNITED STATES SENATOR ,(Final) SG - AT-LARGE MEMBER OF THE COUNCIL ,"",(Final)
Michael D. Brown ,262 69.50% Ann C. Wilcox ,1 ,50.00%
Philip Pannell ,"110 29.18% Write In, if any ",1 ,50.00%
"Write In, if any ",5 1.33% Total... ,2 ,100.00%
Total... ,377 100.00% SG - WARD SIX MEMBER OF THE COUNCIL ,"",(Final)
DEM - UNITED STATES REPRESENTATIVE ,"(Final) Write In, if any ",2 ,100.00%
Mike Panetta ,175 50.14% Total... ,2 ,100.00%
John J. Forster ,103 29.51%,"",""
James S. Bubar ,61 SG - UNITED STATES SENATOR 17.48%,"",(Final)
"Write In, if any ",10 2.87% Joyce Robinson-Paul ,2 ,100.00%
"","Write In, if any ",0 ,0.00%
Total... ,349 100.00%,"",""
"",Total... ,2 ,100.00%
REP - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ,(Final),"",""
"Write In, if any ",6 SG - UNITED STATES REPRESENTATIVE 100.00%,"",(Final)
"",Keith R. Ware ,2 ,100.00%
Total... ,"6 100.00% Write In, if any ",0 ,0.00%
REP - MAYOR OF THE DISTRICT OF COLUMBIA ,(Final) Total... ,2 ,100.00%
David W. Kranich ,9 52.94%,"",""
"Write In, if any ",8 47.06%,"",""
Total... ,17 100.00%,"",""
REP - CHAIRMAN OF THE COUNCIL ,(Final),"",""
"Write In, if any ",4 100.00%,"",""
Total... ,4 100.00%,"",""
REP - AT-LARGE MEMBER OF THE COUNCIL ,(Final),"",""
Marcus Skelton ,12 85.71%,"",""
"Write In, if any ",2 14.29%,"",""
Total... ,14 100.00%,"",""
REP - WARD SIX MEMBER OF THE COUNCIL ,(Final),"",""
Tony Williams ,15 93.75%,"",""
"Write In, if any ",1 6.25%,"",""
Total... ,16 100.00%,"",""
REP - UNITED STATES SENATOR ,(Final),"",""
"Write In, if any ",3 100.00%,"",""
Total... ,3 100.00%,"",""
REP - UNITED STATES REPRESENTATIVE ,(Final),"",""
"Write In, if any ",1 100.00%,"",""
Total... ,1 100.00%,"",""
SG - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES ,(Final),"",""
"Write In, if any ",2 100.00%,"",""
Total... ,2 100.00%,"",""
SG - MAYOR OF THE DISTRICT OF COLUMBIA ,(Final),"",""
Chris Otten ,1 50.00%,"",""
"Write In, if any ",1 50.00%,"",""
Total... ,2 100.00%,"",""
"","",Primary Election,"","",""
"","","September 12, 2006","","",""
"","",Precinct Report,"","",""
"","",District Of Columbia,"","",""
"","",Certified Election Night Results ,"","",""
Precinct 129 ,"",Precinct 129,"","",""
Registration & Turnout ,"","1,566 DEM - UNITED STATES SENATOR ","","",(Final)
Election Day Turnout ,"","332 21.20% Write In, if any ",4 ,"",1.59%
Absentee Turnout ,"",15 0.96% Total... ,251 ,"",100.00%
Provisional Turnout ,"",7 0.45%,"","",""
"","",DEM - UNITED STATES REPRESENTATIVE ,"","",(Final)
Total... ,"",354 22.61% Mike Panetta ,117 ,"",52.70%
Democratic Registration & Turnout ,"","1,368 John J. Forster ",64 ,"",28.83%
Election Day Turnout ,"",323 23.61% James S. Bubar ,37 ,"",16.67%
Absentee Turnout ,"","15 1.10% Write In, if any ",4 ,"",1.80%
Provisional Turnout ,"",7 0.51% Total... ,222 ,"",100.00%
Total... ,"",345 25.22% REP - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ,"","",(Final)
Republican Registration & Turnout ,"","174 Write In, if any ",1 ,"",100.00%
Election Day Turnout ,"",8 4.60% Total... ,1 ,"",100.00%
Absentee Turnout ,"",0 0.00%,"","",""
Provisional Turnout ,"",0 REP - MAYOR OF THE DISTRICT OF COLUMBIA 0.00%,"","",(Final)
"","",David W. Kranich ,5 ,"",71.43%
Total... ,"","8 4.60% Write In, if any ",2 ,"",28.57%
DC Statehood Green Party Registration & Turnout ,"",24 Total... ,7 ,"",100.00%
Election Day Turnout ,"",1 4.17%,"","",""
Absentee Turnout ,"",0 REP - CHAIRMAN OF THE COUNCIL 0.00%,"","",(Final)
Provisional Turnout ,"","0 0.00% Write In, if any ",1 ,"",100.00%
Total... ,"",1 4.17% Total... ,1 ,"",100.00%
DEM - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ,"",(Final) REP - AT-LARGE MEMBER OF THE COUNCIL ,"","",(Final)
Andy Miscuk ,"",26 8.97% Marcus Skelton ,7 ,"",100.00%
Eleanor Holmes Norton ,"","262 90.34% Write In, if any ",0 ,"",0.00%
"Write In, if any ","",2 0.69% Total... ,7 ,"",100.00%
Total... ,"",290 100.00% REP - UNITED STATES SENATOR ,"","",(Final)
DEM - MAYOR OF THE DISTRICT OF COLUMBIA ,"","(Final) Write In, if any ",0 ,"",0.00%
Vincent Orange ,"",1 0.29% Total... ,0 ,"",0.00%
Adrian Fenty ,"",180 52.63% REP - UNITED STATES REPRESENTATIVE ,"","",(Final)
Michael A. Brown ,"","5 1.46% Write In, if any ",0 ,"",0.00%
Linda Cropp ,"",124 36.26%,"","",""
Artee (RT) Milligan ,"",0 0.00% Total... ,0 ,"",0.00%
Marie Johns ,"",30 8.77% SG - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES ,"","",(Final)
Nestor Djonkam ,"","0 0.00% Write In, if any ",0 ,"",0.00%
"Write In, if any ","",2 0.58% Total... ,0 ,"",0.00%
Total... ,"",342 100.00% SG - MAYOR OF THE DISTRICT OF COLUMBIA ,"","",(Final)
DEM - CHAIRMAN OF THE COUNCIL ,"",(Final) Chris Otten ,1 ,"",100.00%
Vincent C. Gray ,"","184 58.23% Write In, if any ",0 ,"",0.00%
Kathy Patterson ,"",131 41.46% Total... ,1 ,"",100.00%
"Write In, if any ","",1 0.32%,"","",""
"","",SG - CHAIRMAN OF THE COUNCIL ,"","",(Final)
Total... ,"",316 100.00%,"","",""
"","","Write In, if any ",0 ,"",0.00%
DEM - AT-LARGE MEMBER OF THE COUNCIL ,"",(Final) Total... ,0 ,"",0.00%
Phil Mendelson ,"",180 64.29%,"","",""
A. Scott Bolden ,"",99 35.36% SG - AT-LARGE MEMBER OF THE COUNCIL ,"","",(Final)
"Write In, if any ","",1 0.36% Ann C. Wilcox ,1 ,"",100.00%
"","","Write In, if any ",0,"",""
Total... ,"",280 100.00% ,"","",0.00%
"","",Total... ,1 ,"",100.00%
DEM - UNITED STATES SENATOR ,"",(Final),"","",""
Michael D. Brown ,"",175 69.72% SG - UNITED STATES SENATOR ,"","",(Final)
Philip Pannell ,"",72 28.69% Joyce Robinson-Paul ,1 ,"",100.00%
"",Primary Election,"",""
"","September 12, 2006","",""
"",Precinct Report,"",""
"",District Of Columbia,"",""
"",Certified Election Night Results ,"",""
Precinct 129 ,Precinct 130,"",""
SG - UNITED STATES SENATOR ,(Final) Registration & Turnout ,"","2,222"
"Write In, if any ",0 0.00% Election Day Turnout ,473 ,21.29%
Total... ,1 100.00% Absentee Turnout ,40 ,1.80%
"",Provisional Turnout ,17 ,0.77%
SG - UNITED STATES REPRESENTATIVE ,(Final),"",""
Keith R. Ware ,1 Total... 100.00%,530 ,23.85%
"Write In, if any ",0 0.00% Democratic Registration & Turnout ,"","1,593"
Total... ,1 100.00% Election Day Turnout ,439 ,27.56%
"",Absentee Turnout ,38 ,2.39%
"",Provisional Turnout ,11 ,0.69%
"",Total... ,488 ,30.63%
"",Republican Registration & Turnout ,"",597
"",Election Day Turnout ,33 ,5.53%
"",Absentee Turnout ,1 ,0.17%
"",Provisional Turnout ,6 ,1.01%
"",Total... ,40 ,6.70%
"",DC Statehood Green Party Registration & Turnout ,"",32
"",Election Day Turnout ,1 ,3.13%
"",Absentee Turnout ,1 ,3.13%
"",Provisional Turnout ,0 ,0.00%
"",Total... ,2 ,6.25%
"",DEM - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ,"",(Final)
"",Andy Miscuk ,59 ,12.50%
"",Eleanor Holmes Norton ,406 ,86.02%
"","Write In, if any ",7 ,1.48%
"",Total... ,472 ,100.00%
"",DEM - MAYOR OF THE DISTRICT OF COLUMBIA ,"",(Final)
"",Vincent Orange ,8 ,1.65%
"",Adrian Fenty ,263 ,54.12%
"",Michael A. Brown ,3 ,0.62%
"",Linda Cropp ,144 ,29.63%
"",Artee (RT) Milligan ,0 ,0.00%
"",Marie Johns ,67 ,13.79%
"",Nestor Djonkam ,0 ,0.00%
"","Write In, if any ",1 ,0.21%
"",Total... ,486 ,100.00%
"",DEM - CHAIRMAN OF THE COUNCIL ,"",(Final)
"",Vincent C. Gray ,168 ,35.90%
"",Kathy Patterson ,300 ,64.10%
"","Write In, if any ",0 ,0.00%
"",Total... ,468 ,100.00%
"",DEM - AT-LARGE MEMBER OF THE COUNCIL ,"",(Final)
"",Phil Mendelson ,325 ,71.74%
"",A. Scott Bolden ,128 ,28.26%
"","Write In, if any ",0 ,0.00%
"",Total... ,453 ,100.00%
"",DEM - WARD SIX MEMBER OF THE COUNCIL ,"",(Final)
"",Leo Pinson ,50 ,10.99%
"","Curtis L. Etherly, Jr. ",36 ,7.91%
"",Tommy Wells ,360 ,79.12%
"",Primary Election,"",""
"","September 12, 2006","",""
"",Precinct Report,"",""
"",District Of Columbia,"",""
"",Certified Election Night Results ,"",""
Precinct 130 ,Precinct 130,"",""
DEM - WARD SIX MEMBER OF THE COUNCIL ,(Final) SG - CHAIRMAN OF THE COUNCIL ,"",(Final)
"Write In, if any ","9 1.98% Write In, if any ",2 ,100.00%
Total... ,455 100.00% Total... ,2 ,100.00%
DEM - UNITED STATES SENATOR ,(Final) SG - AT-LARGE MEMBER OF THE COUNCIL ,"",(Final)
Michael D. Brown ,189 57.10% Ann C. Wilcox ,1 ,50.00%
Philip Pannell ,"131 39.58% Write In, if any ",1 ,50.00%
"Write In, if any ",11 3.32% Total... ,2 ,100.00%
Total... ,331 100.00% SG - WARD SIX MEMBER OF THE COUNCIL ,"",(Final)
DEM - UNITED STATES REPRESENTATIVE ,"(Final) Write In, if any ",2 ,100.00%
Mike Panetta ,161 53.14% Total... ,2 ,100.00%
John J. Forster ,70 23.10%,"",""
James S. Bubar ,60 SG - UNITED STATES SENATOR 19.80%,"",(Final)
"Write In, if any ",12 3.96% Joyce Robinson-Paul ,2 ,100.00%
"","Write In, if any ",0 ,0.00%
Total... ,303 100.00%,"",""
"",Total... ,2 ,100.00%
REP - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ,(Final),"",""
"Write In, if any ",9 SG - UNITED STATES REPRESENTATIVE 100.00%,"",(Final)
"",Keith R. Ware ,1 ,50.00%
Total... ,"9 100.00% Write In, if any ",1 ,50.00%
REP - MAYOR OF THE DISTRICT OF COLUMBIA ,(Final) Total... ,2 ,100.00%
David W. Kranich ,34 87.18%,"",""
"Write In, if any ",5 12.82%,"",""
Total... ,39 100.00%,"",""
REP - CHAIRMAN OF THE COUNCIL ,(Final),"",""
"Write In, if any ",6 100.00%,"",""
Total... ,6 100.00%,"",""
REP - AT-LARGE MEMBER OF THE COUNCIL ,(Final),"",""
Marcus Skelton ,33 91.67%,"",""
"Write In, if any ",3 8.33%,"",""
Total... ,36 100.00%,"",""
REP - WARD SIX MEMBER OF THE COUNCIL ,(Final),"",""
Tony Williams ,33 89.19%,"",""
"Write In, if any ",4 10.81%,"",""
Total... ,37 100.00%,"",""
REP - UNITED STATES SENATOR ,(Final),"",""
"Write In, if any ",8 100.00%,"",""
Total... ,8 100.00%,"",""
REP - UNITED STATES REPRESENTATIVE ,(Final),"",""
"Write In, if any ",7 100.00%,"",""
Total... ,7 100.00%,"",""
SG - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES ,(Final),"",""
"Write In, if any ",2 100.00%,"",""
Total... ,2 100.00%,"",""
SG - MAYOR OF THE DISTRICT OF COLUMBIA ,(Final),"",""
Chris Otten ,0 0.00%,"",""
"Write In, if any ",2 100.00%,"",""
Total... ,2 100.00%,"",""
"","",Primary Election,"",""
"","","September 12, 2006","",""
"","",Precinct Report,"",""
"","",District Of Columbia,"",""
"","",Certified Election Night Results ,"",""
Precinct 131 ,"",Precinct 131,"",""
Registration & Turnout ,"",398 DEM - WARD SIX MEMBER OF THE COUNCIL ,"",(Final)
Election Day Turnout ,"","75 18.84% Write In, if any 1 ","",1.54%
Absentee Turnout ,"",1 0.25% Total... 65 ,"",100.00%
Provisional Turnout ,"",7 1.76%,"",""
"","",DEM - UNITED STATES SENATOR ,"",(Final)
Total... ,"",83 20.85% Michael D. Brown 48 ,"",73.85%
Democratic Registration & Turnout ,"",371 Philip Pannell 16 ,"",24.62%
Election Day Turnout ,"","50 13.48% Write In, if any 1 ","",1.54%
Absentee Turnout ,"",1 0.27% Total... 65 ,"",100.00%
Provisional Turnout ,"",6 1.62%,"",""
"","",DEM - UNITED STATES REPRESENTATIVE ,"",(Final)
Total... ,"",57 15.36% Mike Panetta 24 ,"",38.71%
Republican Registration & Turnout ,"",23 John J. Forster 24 ,"",38.71%
Election Day Turnout ,"",4 17.39% James S. Bubar 12 ,"",19.35%
Absentee Turnout ,"","0 0.00% Write In, if any 2 ","",3.23%
Provisional Turnout ,"",1 4.35% Total... 62 ,"",100.00%
Total... ,"",5 21.74% REP - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ,"",(Final)
DC Statehood Green Party Registration & Turnout ,"","4 Write In, if any 2 ","",100.00%
Election Day Turnout ,"",0 0.00% Total... 2 ,"",100.00%
Absentee Turnout ,"",0 0.00%,"",""
Provisional Turnout ,"",0 REP - MAYOR OF THE DISTRICT OF COLUMBIA 0.00%,"",(Final)
"","",David W. Kranich 3 ,"",50.00%
Total... ,"","0 0.00% Write In, if any 3 ","",50.00%
DEM - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ,"",(Final) Total... 6 ,"",100.00%
Andy Miscuk ,"",3 3.95%,"",""
Eleanor Holmes Norton ,"",73 REP - CHAIRMAN OF THE COUNCIL 96.05%,"",(Final)
"Write In, if any ","","0 0.00% Write In, if any 3 ","",100.00%
Total... ,"",76 100.00% Total... 3 ,"",100.00%
DEM - MAYOR OF THE DISTRICT OF COLUMBIA ,"",(Final) REP - AT-LARGE MEMBER OF THE COUNCIL ,"",(Final)
Vincent Orange ,"",1 1.30% Marcus Skelton 4 ,"",66.67%
Adrian Fenty ,"","39 50.65% Write In, if any 2 ","",33.33%
Michael A. Brown ,"",0 0.00% Total... 6 ,"",100.00%
Linda Cropp ,"",30 38.96% REP - WARD SIX MEMBER OF THE COUNCIL ,"",(Final)
Artee (RT) Milligan ,"",2 2.60% Tony Williams 3 ,"",50.00%
Marie Johns ,"","5 6.49% Write In, if any 3 ","",50.00%
Nestor Djonkam ,"",0 0.00%,"",""
"Write In, if any ","",0 0.00% Total... 6 ,"",100.00%
Total... ,"",77 100.00% REP - UNITED STATES SENATOR ,"",(Final)
"","","Write In, if any 1 ","",100.00%
DEM - CHAIRMAN OF THE COUNCIL ,"",(Final),"",""
Vincent C. Gray ,"",55 74.32% Total... 1 ,"",100.00%
Kathy Patterson ,"",19 25.68% REP - UNITED STATES REPRESENTATIVE ,"",(Final)
"Write In, if any ","","0 0.00% Write In, if any 2 ","",100.00%
Total... ,"",74 100.00% Total... 2 ,"",100.00%
DEM - AT-LARGE MEMBER OF THE COUNCIL ,"",(Final) SG - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES ,"",(Final)
Phil Mendelson ,"","36 51.43% Write In, if any 0 ","",0.00%
A. Scott Bolden ,"",34 48.57% Total... 0 ,"",0.00%
"Write In, if any ","",0 0.00%,"",""
"","",SG - MAYOR OF THE DISTRICT OF COLUMBIA ,"",(Final)
Total... ,"",70 100.00%,"",""
"","",Chris Otten 0 ,"",0.00%
DEM - WARD SIX MEMBER OF THE COUNCIL ,"","(Final) Write In, if any 0 ","",0.00%
Leo Pinson ,"",6 9.23% Total... 0 ,"",0.00%
"Curtis L. Etherly, Jr. ","",26 40.00%,"",""
Tommy Wells ,"",32 49.23%,"",""
"","",Primary Election,"",""
"","","September 12, 2006","",""
"","",Precinct Report,"",""
"","",District Of Columbia,"",""
"","",Certified Election Night Results ,"",""
Precinct 131 ,"",Precinct 132,"",""
SG - CHAIRMAN OF THE COUNCIL ,"",(Final) Registration & Turnout ,"","1,728"
"Write In, if any ","",0 0.00% Election Day Turnout ,479 ,27.72%
Total... ,"",0 0.00% Absentee Turnout ,6 ,0.35%
"","",Provisional Turnout ,33 ,1.91%
SG - AT-LARGE MEMBER OF THE COUNCIL ,"",(Final),"",""
Ann C. Wilcox ,"",0 Total... 0.00%,518 ,29.98%
"Write In, if any ","",0 0.00% Democratic Registration & Turnout ,"","1,631"
Total... ,"",0 0.00% Election Day Turnout ,440 ,26.98%
"","",Absentee Turnout ,6 ,0.37%
SG - WARD SIX MEMBER OF THE COUNCIL ,"",(Final) Provisional Turnout ,33 ,2.02%
"Write In, if any ","",0 0.00%,"",""
"","",Total... ,479 ,29.37%
Total... ,"",0 0.00%,"",""
"","",Republican Registration & Turnout ,"",80
SG - UNITED STATES SENATOR ,"",(Final) Election Day Turnout ,1 ,1.25%
Joyce Robinson-Paul ,"",0 0.00% Absentee Turnout ,0 ,0.00%
"Write In, if any ","",0 0.00% Provisional Turnout ,0 ,0.00%
Total... ,"",0 0.00% Total... ,1 ,1.25%
SG - UNITED STATES REPRESENTATIVE ,"",(Final) DC Statehood Green Party Registration & Turnout ,"",17
Keith R. Ware ,"",0 0.00% Election Day Turnout ,0 ,0.00%
"Write In, if any ","",0 0.00% Absentee Turnout ,0 ,0.00%
Total... ,"",0 0.00% Provisional Turnout ,0 ,0.00%
"","",Total... ,0 ,0.00%
"","",DEM - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ,"",(Final)
"","",Andy Miscuk ,15 ,2.99%
"","",Eleanor Holmes Norton ,485 ,96.81%
"","","Write In, if any ",1 ,0.20%
"","",Total... ,501 ,100.00%
"","",DEM - MAYOR OF THE DISTRICT OF COLUMBIA ,"",(Final)
"","",Vincent Orange ,20 ,3.91%
"","",Adrian Fenty ,305 ,59.57%
"","",Michael A. Brown ,2 ,0.39%
"","",Linda Cropp ,166 ,32.42%
"","",Artee (RT) Milligan ,0 ,0.00%
"","",Marie Johns ,16 ,3.13%
"","",Nestor Djonkam ,1 ,0.20%
"","","Write In, if any ",2 ,0.39%
"","",Total... ,512 ,100.00%
"","",DEM - CHAIRMAN OF THE COUNCIL ,"",(Final)
"","",Vincent C. Gray ,425 ,84.49%
"","",Kathy Patterson ,77 ,15.31%
"","","Write In, if any ",1 ,0.20%
"","",Total... ,503 ,100.00%
"","",DEM - AT-LARGE MEMBER OF THE COUNCIL ,"",(Final)
"","",Phil Mendelson ,249 ,51.88%
"","",A. Scott Bolden ,227 ,47.29%
"","","Write In, if any ",4 ,0.83%
"","",Total... ,480 ,100.00%
"","",DEM - UNITED STATES SENATOR ,"",(Final)
"","",Michael D. Brown ,406 ,84.94%
"","",Philip Pannell ,70 ,14.64%
"",Primary Election,"","",""
"","September 12, 2006","","",""
"",Precinct Report,"","",""
"",District Of Columbia,"","",""
"",Certified Election Night Results ,"","",""
Precinct 132 ,Precinct 132,"","",""
DEM - UNITED STATES SENATOR ,(Final) SG - UNITED STATES SENATOR ,"","",(Final)
"Write In, if any ","2 0.42% Write In, if any ","",0 ,0.00%
Total... ,478 100.00% Total... ,"",0 ,0.00%
DEM - UNITED STATES REPRESENTATIVE ,(Final) SG - UNITED STATES REPRESENTATIVE ,"","",(Final)
Mike Panetta ,170 39.17% Keith R. Ware ,"",0 ,0.00%
John J. Forster ,"199 45.85% Write In, if any ","",0 ,0.00%
James S. Bubar ,57 13.13% Total... ,"",0 ,0.00%
"Write In, if any ",8 1.84%,"","",""
Total... ,434 100.00%,"","",""
REP - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ,(Final),"","",""
"Write In, if any ",0 0.00%,"","",""
Total... ,0 0.00%,"","",""
REP - MAYOR OF THE DISTRICT OF COLUMBIA ,(Final),"","",""
David W. Kranich ,2 100.00%,"","",""
"Write In, if any ",0 0.00%,"","",""
Total... ,2 100.00%,"","",""
REP - CHAIRMAN OF THE COUNCIL ,(Final),"","",""
"Write In, if any ",0 0.00%,"","",""
Total... ,0 0.00%,"","",""
REP - AT-LARGE MEMBER OF THE COUNCIL ,(Final),"","",""
Marcus Skelton ,2 100.00%,"","",""
"Write In, if any ",0 0.00%,"","",""
Total... ,2 100.00%,"","",""
REP - UNITED STATES SENATOR ,(Final),"","",""
"Write In, if any ",0 0.00%,"","",""
Total... ,0 0.00%,"","",""
REP - UNITED STATES REPRESENTATIVE ,(Final),"","",""
"Write In, if any ",0 0.00%,"","",""
Total... ,0 0.00%,"","",""
SG - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES ,(Final),"","",""
"Write In, if any ",0 0.00%,"","",""
Total... ,0 0.00%,"","",""
SG - MAYOR OF THE DISTRICT OF COLUMBIA ,(Final),"","",""
Chris Otten ,0 0.00%,"","",""
"Write In, if any ",0 0.00%,"","",""
Total... ,0 0.00%,"","",""
SG - CHAIRMAN OF THE COUNCIL ,(Final),"","",""
"Write In, if any ",0 0.00%,"","",""
Total... ,0 0.00%,"","",""
SG - AT-LARGE MEMBER OF THE COUNCIL ,(Final),"","",""
Ann C. Wilcox ,0 0.00%,"","",""
"Write In, if any ",0 0.00%,"","",""
Total... ,0 0.00%,"","",""
SG - UNITED STATES SENATOR ,(Final),"","",""
Joyce Robinson-Paul ,0 0.00%,"","",""
"","",Primary Election,"","",""
"","","September 12, 2006","","",""
"","",Precinct Report,"","",""
"","",District Of Columbia,"","",""
"","",Certified Election Night Results ,"","",""
Precinct 133 ,"",Precinct 133,"","",""
Registration & Turnout ,"","1,317 DEM - UNITED STATES SENATOR ","","",(Final)
Election Day Turnout ,"","460 34.93% Write In, if any ",5 ,"",1.15%
